depth (ft),WOB (lbf),RPM,ROP_data ft/hr
1735.4,47670,81.95,37.5375
1735.4875,47697.5,83.0125,49.7375
1735.5875,47763.125,82.4125,39.9375
1735.6,48112.625,81.9125,40.6
1735.7001,47773.125,82.8625,42.9125
1735.8,48255.75,81.925,45.425
1735.8876,48250,83.0125,40.7625
1735.9,48018.125,82.4,39.3375
1736.025,47385.5,81.175,38.6875
1736.1,47536,80.075,39.8
1736.1375,47616.25,82.7,41.8
1736.2001,47715.25,81.95,43.7875
1736.6875,26551,86.7375,10.5625
1736.7001,27364.75,85.65,22.5875
1737.1375,28637.875,86.25,38.7625
1737.2001,28659,85.175,34.7625
1737.25,28469.125,86.7,7.9875
1737.3,28994.5,86.25,8.3125
1737.3125,30576.875,84.3875,24.275
1737.4,30824.125,85.7875,21.925
1737.4625,30510.25,85.7875,9.675
1737.5,30725.875,84.0875,14.7125
1737.575,31799.375,85.475,14.925
1737.6,31955,84.7,13.1
1737.6125,32307.75,84.0625,19.25
1737.7001,33552.5,84.275,18.7125
1737.7375,35055.5,82.7125,25.6
1737.8,35424.125,85.025,25.2375
1737.8125,36575.75,84.3875,19.8875
1737.9,36911.625,84.4375,17.8125
1738,38192,84.0625,21.9
1738.0625,39637.125,85.0125,26.1375
1738.1,39660,83.6,27.025
1738.1375,40911,84.425,26.7625
1738.2001,40369.125,83.4625,27.1625
1738.275,40697.5,83.775,25.85
1738.3,40542.5,82.5625,26.8625
1738.3375,41779.875,82.5875,33.0875
1738.4,41344.25,81.4875,32.1625
1738.5,41123.625,78.225,43.2
1738.65,43012.5,81.1625,35.65
1738.7001,43302.75,81.95,37.05
1738.8,43310.375,82.3875,47.375
1739.3251,43185.625,81.6,44.2
1739.4,43084.875,81.475,43.2625
1739.425,43389.5,81.6375,28.775
1739.5,43246.5,82.1,29.5
1739.5625,43216.5,83,17.025
1739.6,43489.75,82.7,18.525
1739.6375,42538.125,82.0875,19.7
1739.7125,43070.25,82.55,20.3
1739.8,43246.375,83.1875,20.475
1739.8375,43824.25,82.4,22.625
1739.9,43085.75,82.1125,22.725
1739.975,43470.625,82.8625,19.4625
1740,43285.625,82.2625,19.85
1740.05,42930.375,81.65,28.675
1740.1,43275.375,81.0125,30.75
1740.1125,42873.5,80.7,34.7875
1740.2001,42944.375,81.4875,33.5625
1740.25,42840.375,81.4875,23.425
1740.3,43485.5,81.95,23.525
1740.3251,43071.75,81.6125,26.8375
1740.4,42938.5,81.325,26.1125
1740.475,43429.375,81.4875,32.175
1740.5,43715.875,82.1,33.475
1740.5375,43351.625,80.975,26.25
1740.6,42863.625,81.575,29.1
1740.7001,42840.25,81.7875,30.1625
1740.75,43315.375,81.7875,29.0375
1740.8,42890.875,81.775,28.8875
1740.8125,43317,82.9875,26.3
1740.9,43418.5,83.4625,27.0375
1740.9375,43307.5,83.325,28.3875
1741,44048.625,82.875,27.7
1741.05,44056.125,82.7,28.2375
1741.1,43821.625,82.4,28.4625
1741.125,43397,81.95,24.275
1741.2001,42797.125,82.075,23.05
1741.2626,43266,82.725,29.625
1741.3,42436,82.8375,29.3875
1741.3251,42238.875,83.475,25.75
1741.4,42841.375,83.0125,26.0125
1741.5,43081.5,83.1625,29.3875
1741.5875,42524.75,83.6125,21.1
1741.6,42760.125,83.8125,20.8375
1741.65,43475,83.0125,22.4375
1741.6875,37235.125,75.15,8.575
1741.7001,42860.125,83.925,23.4
1741.7626,43029.25,83.7625,13.925
1741.8,42655,84.25,14.1875
1741.8625,42953,83.1875,17.5125
1741.9,43113.625,84.3875,17.1125
1741.9375,43830.625,84.1,17.875
1742,43881.75,84.0875,19.1125
1742.025,43259.625,82.875,20.9875
1742.1,43524.75,84.3875,21.425
1742.1875,43737.5,84.425,19.825
1742.2001,44037,83.5,19.5375
1742.3,43312.25,83.95,22.7375
1742.3125,43138.375,83.3125,21.2125
1742.4,42938.75,83.2,21.525
1742.475,43927.25,83.45,21.9
1742.5,43888.5,84.3875,22.25
1742.6,44119.25,83.7625,16.2875
1742.6626,44695.25,83.7625,19.525
1742.7001,44156.75,83.3,19.4
1742.7251,43950.125,82.85,16.1875
1742.8,44133.125,83.8,15.8875
1742.9,44259.25,83.925,17.625
1742.9875,43671.75,83.625,15.2125
1743,44318.125,82.575,16.6375
1743.1,44978.375,84.05,17.8
1743.1626,44242.75,84.0625,22.9
1743.2001,44603.875,83.1625,22.425
1743.3,44706.625,83.15,21.025
1743.3251,44103.5,83.6125,21.1
1743.4,44768.375,84.1125,23.1
1743.5,45122.125,82.875,23.575
1743.5125,44976.875,83.0125,28.8875
1743.6,45400.875,82.25,30.1375
1743.6875,44476.125,81.7875,27.925
1743.7001,44227.25,83.5,28.2625
1743.7626,44550.375,81.7875,27.325
1743.8,44598,83.775,27.85
1743.8876,44148.875,83.625,23.3875
1743.9,44476.875,82.4,23.3625
1744,44481.75,83.4625,20.825
1744.0375,44417,82.425,20.45
1744.1,44163.125,83.8125,19.525
1744.15,45742.625,82.425,26.025
1744.2001,46558.625,83.6375,25.9625
1744.2626,45174.5,83.775,20.0875
1744.4,46254.375,83.4625,27.8875
1744.4125,45410.125,83.9375,23.9125
1744.5,45332.25,83.6375,24.6625
1744.5875,44750.125,84.075,28.05
1744.6,45440,83.9125,27.75
1744.675,45094.25,83.7625,21.0125
1744.7001,45488.625,83.9,20.0625
1744.7626,45610,82.55,27.8
1744.8,45021.125,83.8,29.025
1744.8501,46296.75,83.025,33.6375
1744.9,46068.625,83.3,32.125
1744.95,45171.375,83.4875,32.1625
1745,45542,83.6375,34.3625
1745.1,46039.375,81.475,29.2875
1745.1626,45278.625,82.1,45.025
1745.5,47207.375,81.8,37.8
1745.5125,45562.875,82.1,46.5625
1745.6,45541,82.7,48.2875
1745.7375,45540.75,81.75,48.2375
1745.8,45291.875,82.4125,48.0375
1745.8625,44415.375,82.1,47.1
1745.9,44944.25,83.0125,47.25
1745.925,44389.125,82.8625,45.7
1746,43780.5,81.775,44.2625
1746.0875,45450.375,82.3875,42.4625
1746.1,45129.375,83.1875,42.9625
1746.15,45040.125,82.0875,47.0125
1746.2001,45061.625,82.4,46.55
1746.2375,44689.5,82.4,38.8375
1746.3,44496.375,82.8375,38.775
1746.3251,44819.75,82.375,41.8375
1746.4,45258.125,82.4,46.125
1746.625,44179.125,82.2375,46.375
1746.7001,44039,82.25,44.6125
1746.8,43932.75,82.1,47.375
1746.8375,44385.25,81.6375,46.45
1746.9,43660.125,81.475,47.85
1747.4125,44267,81.1625,43.2
1747.5,43957.75,82.0875,44.4
1747.6,44407.75,81.325,47.2375
1747.65,44581.125,82.8625,44.925
1747.7001,44552.875,81.5,43.6625
1747.75,44472.375,82.6875,46.8625
1747.8,44322,82.1125,47.075
1747.9,44562.75,82.4,33.1375
1747.9125,44302.125,82.1,45.9
1748,44436,81.925,45.625
1748.05,43402.375,81.8,43.675
1748.1,44451.25,82.4,43.0125
1748.175,43788.375,81.775,41.1375
1748.2001,44278.875,81.0125,40.9
1748.3,43870.375,81.7625,40.4
1748.375,43993.625,82.7125,45.0125
1748.4,44206.625,82.1,46.7875
1748.4875,44463.625,81.8,44.325
1748.5,43837.75,82.3875,42.9625
1748.5375,43752,81.8,37.975
1748.6,44049.625,83.1625,37.15
1748.6375,43964.25,82.5625,37.0125
1748.7001,43910.25,82.6875,38.6
1748.7251,43772.25,81.475,46.8
1748.8,43673.125,80.875,48.4125
1748.875,44067.75,81.5,48.3
1749.2001,23151.125,19.175,30.8375
1749.2251,43339.5,83.3125,45.2375
1749.4,43863.5,82.2625,31.125
1749.4875,44271.75,82.425,36.8625
1749.5375,43434.25,82.8625,39.5125
1749.6,44074.125,81.9125,38.55
1749.6375,42918.375,81.775,35.0375
1749.7001,44611.375,82.875,35.5125
1749.7375,43431.25,82.725,25.55
1749.8,43587.625,82.725,25.425
1749.875,43980.25,82.7,26.6375
1749.9,43456.875,81.8,26.5625
1749.975,44236,83.6125,27.7125
1750.0375,42989.125,83.8,25.7125
1750.1,44136.875,83.175,26.575
1750.1125,43740.5,83.1625,21.7625
1750.2001,44312.125,83.4875,21.425
1750.25,43179.5,82.7,28.25
1750.3,43840.25,83.15,30.1875
1750.4,43632.75,82.125,28.85
1750.4625,43765.125,82.8625,26.8125
1750.5,43618.375,83.7875,26.6125
1750.575,44240.625,83.775,24.15
1750.6,44231.125,83.625,24.8875
1750.6626,43511,82.8375,28.0375
1750.775,43905.5,83.7625,30.2
1750.8,44199.5,82.5625,31.55
1750.8125,44269.625,83.75,28.8875
1750.9,43729.75,83.0125,27.6875
1750.9875,44528.875,84.4125,26.775
1751,43356,83.9375,27.5125
1751.0875,43385.125,83.15,35.9125
1751.1,44088.875,83.3,36.65
1751.1375,44298.25,83.175,29.1875
1751.2001,45216.75,83.3125,30.45
1751.2125,43862.625,81.925,40.8125
1751.3,43989.5,82.8625,40.3625
1751.35,29272.375,91.15,23.5875
1751.4,44272.875,83.0125,35.4125
1751.45,44196.5,82.3875,40.9875
1751.5,44590.75,83.0125,41.7
1751.6,44576.75,81.925,38.2625
1751.625,43756.25,82.7,39.65
1751.7876,43817.5,84.8875,36
1751.8625,44406.375,80.7125,39.0375
1751.9125,43278,81.325,42.5625
1751.975,32005,90.525,38.9
1752,31960.75,90.1875,40
1752.0375,34426.5,89.1625,17.875
1752.0875,44133.125,81.3125,38.5625
1752.1,34682.375,89.0875,18.35
1752.175,44066.375,81.9625,32.775
1752.1875,36171.25,89.3375,29.8
1752.2001,36699.25,89.175,30.675
1752.2251,37937.125,88.75,26.5
1752.275,44370.125,83.5,34.7625
1752.3,38938.375,89.2875,26.8375
1752.3501,41088.125,88.55,36.075
1752.375,43793,83.1,30.8
1752.4,41548.25,88.375,37.2375
1752.4125,41837.375,88.075,39.975
1752.4625,43782.75,82.6875,21.925
1752.5,43361,87.975,39.975
1752.5875,44146.875,86.2625,36.3
1752.6,43923.75,86.6875,34.6
1752.6125,43545.75,88.1125,27.9375
1752.7001,43771.125,86.3875,27.925
1752.7125,45648.375,86.7375,32.5625
1752.8,45823.5,87.325,30.9125
1752.8251,47195.75,87.5,33.85
1752.9,47285.5,87,36.1625
1752.925,48365.75,87.6625,38
1753,49245.5,87.7875,37.025
1753.025,49982.125,87.525,34.925
1753.1,49984,87.3,35.1875
1753.3625,44653.875,88.575,20.5625
1753.4,44851.375,87.175,21.4375
1753.5,44366.625,88.425,23.925
1753.5625,43565.375,87.925,20.9
1753.6,43289.5,87.65,21.5
1753.6375,43289.125,88.5625,30.65
1753.7001,43326.625,87.6375,33.3125
1753.7251,43246.875,87.025,26.65
1753.8,43493,88.2375,27.6
1753.9,43036.875,87.6375,34.5
1753.9625,43233,87.1375,39.5875
1754,43103.125,86.55,42.1125
1754.0875,44311.125,86.55,42.1375
1754.1,44508.375,86.85,41.55
1754.275,46674.125,87.625,41.875
1754.3,46576.5,86.7125,41.5875
1754.3375,46586.625,85.8125,41.9125
1754.4,47221,86.25,40.7125
1754.4625,48098,86.6875,39.0875
1754.5,47906.875,87.2125,40.1
1754.5625,48693.875,87.1625,36.8875
1754.6,49081.625,87.35,35.9875
1754.625,49765.75,86.8625,37.4625
1754.7001,49535.5,86.875,37.8875
1754.9875,43426.875,86.7,24.4625
1755,43418.75,85.9375,26.6125
1755.075,43241.625,85.6375,37.725
1755.1,43053.25,85.325,41.225
1755.2001,42752.125,87.325,49.2375
1755.2375,42249.25,87.7875,34.8625
1755.3,42376.5,87.475,37.2125
1755.3876,42280.125,86.8625,32.45
1755.4,42262.25,87.175,30.95
1755.4875,42102.375,87.175,33.2375
1755.5,42035.75,87.5,35.2
1755.5125,42199.375,86.7125,35.2
1755.6,42722.5,86.6625,34.75
1755.625,42360,86.1,38.9625
1755.7001,42705.125,86.5625,40.875
1755.7876,42521.5,87.1625,35.3625
1755.8,42121.625,86.8625,33.65
1755.8876,42619.25,87.025,36.625
1755.9,42870.125,86.8625,36.1875
1755.9625,42506.625,86.8625,36.025
1756,42312.75,86.85,38.65
1756.05,43008.5,86.85,44.65
1756.1,43483.875,86.0875,43.775
1756.125,43994,85.65,39.2375
1756.2001,43241.75,86.725,39.95
1756.2626,43181.25,85.775,44.1
1756.3,43432.5,85.7125,45.4625
1756.9,28180.25,90.125,5.2375
1756.9625,28682.375,89.5,41.5875
1757.275,32121.875,87.7875,18.475
1757.3,31842.75,87.8125,19.4625
1757.3876,31447.125,87.8,17.0875
1757.4,31280.625,87.8,17.1875
1757.475,31830.25,87.9375,15.1
1757.5,32059.75,87.325,15.025
1757.55,32917.5,87.65,29.1125
1757.6,33486.75,86.85,29.7375
1757.6125,33137.5,86.875,20.75
1757.7001,33468.125,87.5125,22.025
1757.7375,33992,86.8625,22.0875
1757.8,33721.375,86.5625,21.4875
1757.8125,34824.625,87.025,27.425
1757.9,36684.125,87.6375,27.1875
1757.9625,37246.125,86.7125,31.25
1758,37976.5,87.025,31.0375
1758.0875,39733.625,85.9375,23.7375
1758.1,39163.25,86.875,25.325
1758.175,40776.75,86.725,28.9375
1758.2001,40669.5,86.25,27.3875
1758.275,41192.375,86.1,36.5125
1758.3,41248,85.3375,36.9375
1758.3125,44354.5,85.95,37.5
1758.4,43316.125,85.625,39.2125
1758.475,43940,85.925,39.375
1758.5,43463.25,85.3125,39.5
1758.5125,43688.125,86.25,40.775
1758.6,44509.5,85.625,41.1125
1758.7001,43974,86.25,27.55
1758.775,44223.25,85.35,27.15
1758.8,43753.75,85.7875,25.3625
1758.8625,43771.75,86.5375,26.9625
1758.9,44283,86.2625,27.625
1758.95,44927.875,86.1125,22.45
1759,45357.5,85.6375,21.4625
1759.0125,44166.875,85.7875,23.2
1759.1,43864.5,86.0875,23.6375
1759.175,44236.125,86.2625,21.9625
1759.2001,44066.25,85.775,19.8
1759.2125,44062.75,85.325,24.075
1759.3,44613.5,86.2375,24.875
1759.3501,44095.25,84.85,26.8625
1759.4,44006,85.3125,26.8875
1759.475,44165.875,85.3375,35.8375
1759.5,44109.625,85.4875,36.45
1759.5875,44746.875,85.175,27.8125
1759.6,44359.625,85.0125,27.6625
1759.6626,44780.5,84.9,29.85
1759.7001,44063.375,85.025,30.5625
1759.7876,44094.125,85.325,29.2375
1759.8,44201.625,85.7875,30.275
1759.9,44527.5,85.4625,25.975
1759.925,44070.5,85.95,27.7375
1760,44840.375,85.8,26.1125
1760.1,44008.125,85.0125,33.3875
1760.125,45329.875,83.6125,36.2625
1760.2001,43872.25,83.775,38.475
1760.3125,43578.75,84.075,34.8625
1760.4,43385,84.5375,35.45
1760.4875,43909.25,83.0125,44.6125
1760.5,43909.625,82.55,46.2
1760.7876,43710.25,85.325,35.85
1760.8,43936.875,85.65,31.7375
1760.8876,43946.125,85.05,22.875
1760.9,43688.75,84.725,21.65
1760.9625,43995.25,85.475,28.2375
1761,43962.375,84.4125,28.7875
1761.1,43581.875,84.2375,31.75
1761.175,43979,84.55,37.375
1761.2001,44391.875,84.8625,39.525
1761.25,43857.5,84.55,41.9375
1761.3,44398.25,83.6125,42.4875
1761.3251,44146,82.4,45.2375
1761.6,28500.75,89.2,12.7625
1761.65,28298.25,89.65,29.6
1762.0375,30398.75,87.0125,16.8875
1762.1,31219.625,87.0125,20.625
1762.125,31658.75,87.475,19
1762.2001,31504.125,87.65,16.425
1762.2626,31299,87.325,31.7875
1762.3,31326.875,86.2125,37.35
1762.3876,31847,87.175,48.4
1762.4125,31431.125,88.2625,45.85
1762.5,31764.25,86.9,44.0375
1762.5375,32090.25,86.8875,17.75
1762.6,31781.625,87.475,18.85
1762.625,31268.25,87,20.525
1762.7001,32605.5,86.8625,22.7375
1762.775,32152.25,86.7,26.2625
1762.8,32309.5,87.05,25.7625
1762.8501,32209.625,87.1625,33.3875
1762.9,32108.5,87.2875,34.9375
1762.95,34796.5,84.7125,41.5375
1763,34619.5,85.175,44.85
1763.1,34247.5,86.1,37.7875
1763.1125,35645.25,86.0875,30.975
1763.2001,35184.25,86.25,29.7625
1763.2375,35944.25,86.4125,31.1625
1763.3,36869,86.3875,29.7375
1763.3251,36947.5,85.4875,30.2125
1763.4,36970.125,85.15,29.6
1763.5,37902.75,85.6375,35.1
1763.525,38486.25,83.475,37.275
1763.6,38312.875,82.2375,39.2125
1763.625,40159.875,83.6375,43.875
1763.8251,41810,85.3125,31.6375
1763.9,41568.125,85.6375,31.8625
1763.975,41506.5,85.25,27.4
1764,41249.875,84.8625,24.8875
1764.1,41681.125,85.1875,38.4625
1764.1875,41492.375,84.5375,41
1764.2001,41460.75,84.6875,44.175
1764.3876,41463.875,85.5,42.4
1764.4,41541.375,85,41
1764.7125,41399.25,85.325,44.625
1764.8,41150.125,85.175,43.7
1764.8251,46927.125,85,37.175
1764.9,46149.375,84.8625,37.025
1764.9375,41220.375,84.7125,35.975
1765,41513.25,85.1375,37.425
1765.2001,40699,85.4875,37.3125
1765.25,40913.5,85.175,46.65
1765.3,41133.25,84.6875,47.1625
1765.3625,41430.5,84.875,34.5625
1765.4,41383,84.8625,34.4625
1765.45,40878.5,84.5375,36.575
1765.5,40533.5,85.0125,36.1125
1765.575,40699.375,85.475,30.1625
1765.6,40834.125,85.175,30.5875
1765.625,40776.25,85.8,30.625
1765.7001,41043.375,85.6375,29.275
1765.8,40831.5,85.775,25.2875
1765.8501,40523.75,85.3125,23.475
1765.9,40678,85.6375,22.9
1765.95,40829.75,85.025,27.05
1766,40546.25,84.8375,28.425
1766.0625,40560.5,83.9125,37.975
1766.1,40480.125,83.95,39.05
1766.1125,40713.875,84.4125,40.7125
1766.2001,40469.25,84.575,42.7
1766.2375,40656.5,84.85,36.8625
1766.3,40539.625,85.1625,36.15
1766.3251,40475.375,84.725,36.1375
1766.4,40443.625,84.9,35.3875
1766.4375,40348.875,84.6625,30.9375
1766.5,40122.5,85.2125,32.2
1766.5125,40354.375,85.3,31.7
1766.6,40440,85.35,32
1766.6375,41022.5,85.65,27.5125
1766.7001,40572.875,85.1625,28.2875
1766.7251,40954.375,85.3375,28.8625
1766.8,41545.75,85.8,31
1766.8625,40884,84.8375,35.8375
1766.9,40357.25,85.3625,35.2625
1766.925,40452.75,84.3875,34.825
1767,40112,84.5375,36.7375
1767.0125,40394.75,84.2375,37.5125
1767.1,40360.625,84.4125,36.5875
1767.15,40514.625,84.425,36.95
1767.2001,40519.625,84.8375,38.95
1767.2876,41031.375,84.5625,36.45
1767.3,40980.25,84.225,38.15
1767.3251,42371,83.525,43.1125
1767.4625,41405.25,83.4625,46.1125
1767.5,36056.25,74.85,11.5375
1768.0125,40275,83.05,39.5875
1768.1,40867.625,83.775,37.1875
1768.1626,39183.25,83.925,44.1875
1768.5,39493,84.4,49.725
1768.525,39197.875,83.8,42.775
1768.6,39317.75,83.3,42.5
1768.7001,43536.875,85.025,38.3625
1768.7251,39110.375,85.0375,35.3
1768.8,39063.875,84.4,34.55
1768.9,39136.625,84.85,30.025
1768.9375,39086.375,84.875,29.5375
1769,39608.375,85.1625,30.3625
1769.05,39083.875,84.55,27.725
1769.1,39129.75,86.075,28.225
1769.125,38737.875,83.7875,37.9875
1769.2001,39103.5,84.55,42.275
1769.2876,38997.875,85.8,29.2375
1769.3,42682.75,84.225,30.2125
1769.3625,39190.375,86.2625,33.2875
1769.4,39509.125,85.9375,33.8
1769.4125,38442.875,85.3,23.3875
1769.5,38598.75,85.8,24.1125
1769.6,39801.125,85.9375,22.8125
1769.65,39123,86.25,24.2625
1769.7001,38771.25,85.65,24.525
1769.7626,38991.375,85.625,25.05
1769.8,38840.75,85.95,25.6625
1769.8251,39149.75,85.025,20.425
1769.9,39355.5,86.55,21.8625
1770,38998.75,85.3125,28.7
1770.05,38750.375,85.0375,22.325
1770.1,38712.75,85.7875,23.6125
1770.1875,39412.625,84.7125,24.9875
1770.2001,39087.625,85.175,24.6875
1770.2876,38868.125,85.6375,31.5625
1770.3,38909.75,83.8,36.1625
1770.375,38888.25,84.3875,43.175
1770.4,38979.5,85.0125,39.6375
1770.4375,39274.5,84.7125,36.475
1770.5,39040.375,85.05,35.4125
1770.55,38683.875,85.1625,26.55
1770.6,38337.25,85.475,26.1625
1770.6875,39116.625,85.775,23.6375
1770.7001,38931.625,85.1625,26.1
1770.8,38777,85.6375,31.6375
1770.875,38539,86.1,18.975
1770.9,38843.375,86.1,21.025
1771,39479.125,86.075,19.1625
1771.025,39073,85.625,28.8
1771.1,39078.875,85.025,28.4
1771.1626,39510.125,84.8625,21.2875
1771.2001,39565.125,84.85,22.7
1771.2375,39482.125,85,22.3125
1771.3,38998.75,85.4875,21.725
1771.3251,38688.25,85.3125,19.7625
1771.4,40930,86.4125,22.0625
1771.4375,38803.125,85.5,24.05
1771.5,38911,84.55,25.4625
1771.5125,39158.875,85.025,26.6875
1771.6,38838.5,84.3875,25.95
1771.7001,38738,84.1,27.2
1771.7251,39903.75,84.7,28.8875
1771.8,39540.125,85.3125,30.2625
1771.8375,38885.25,84.8625,30.575
1771.9,39153.875,85.0375,32.975
1771.95,38739.25,85.0375,28.475
1772,39272.5,85.3125,28.5875
1772.0125,38836.25,83.325,32.85
1772.1,38719.875,84.3875,29.975
1772.2001,38778,83.05,26.025
1772.2626,38807.375,84.85,39.1
1772.3,39081.625,82.9875,42.425
1772.4,39280.625,84.875,49.65
1772.475,38523.5,83.8875,38.9625
1772.5,38702.125,83.55,39.7875
1772.5625,38762.875,83.3,42.825
1772.6,38756.375,85.325,40.95
1772.6375,38527.5,85,29.8125
1772.7001,38797.75,84.2125,32.775
1772.7626,38667.375,84.4125,28.9
1772.8,38828,85.0375,28.0875
1772.8251,39110.75,85.175,29.8875
1772.9,39003.125,84.3875,29.7375
1772.9375,38366.125,84.425,24.7375
1773,39278.5,85.475,25.0375
1773.025,38531.75,84.55,30.7625
1773.1,38515.5,83.3125,32.95
1773.2001,38905.25,84.1125,31.8625
1773.2626,38431.75,84.25,37.7875
1773.3,40547.5,85.1625,35.6125
1773.3501,39132.75,84.825,24.875
1773.4,39136.75,85.1625,25.15
1773.4625,38410.375,83.65,23.0125
1773.5,39078.125,85.0375,23.5125
1773.575,38654.375,84.7,19.1875
1773.6,39264,83.7875,19.55
1773.65,38568.625,83.1875,28.125
1773.7001,39128.625,83.6125,26.4875
1773.7626,39136.5,83.175,27.4375
1773.8,38910.625,82.9,28.925
1773.8125,38570.875,81.425,40.7875
1773.9,39069.875,82.7,42.6375
1773.9375,39995.5,82.4,38.525
1774,39899,82.2625,37.1125
1774.05,40042.75,83.475,34.3375
1774.1,39365,83.325,30.275
1774.1875,39623.875,83.15,28.5875
1774.2001,39978.5,82.425,28.325
1774.2251,40682.25,83.2875,37.6625
1774.3,39673.25,82.725,39.7375
1774.375,39734.875,82.8875,30.8375
1774.4,39634.875,83.15,32.9125
1774.4625,39968,82.55,40.0375
1774.5,39495.375,82.4,40.4125
1774.6,39488.875,83.3125,37.525
1774.675,40221.25,83.1375,27.375
1774.7001,40746,83.925,25.7875
1774.7125,39651.875,83.8125,23.65
1774.8,39493.125,83.8,24.05
1774.8251,39383.25,84.4125,21.9875
1774.9,39431.375,84.4125,19.9
1774.9125,38452,83.9125,28.475
1775,38458,84.0625,25.3875
1775.05,38745.75,84.1,23.725
1775.1,38292.875,83.9125,23.425
1775.175,38871.625,83.7875,19.4875
1775.2001,38785,83.925,22.4125
1775.275,38187.625,84.2375,18.8
1775.3,38512,84.075,20.875
1775.3251,38480.25,84.225,22.95
1775.4,38937.625,84.375,23.8125
1775.4625,39265,83.95,33.6875
1775.5,38971.375,84.1,35.1
1775.5375,39099.875,84.0625,23.5625
1775.6,39200.125,84.225,25.0375
1775.7001,39215.5,84.4125,18.525
1775.7375,38404.375,84.7,18.15
1775.8,38421.625,84.225,18.9125
1775.875,39543.625,84.375,18.4375
1775.9,39562.125,84.2375,18.45
1775.95,38375.25,84.7,15.625
1776,38228.25,84.5375,17.6125
1776.075,38550.625,84.7125,9.9625
1776.1,38433.375,84.375,11.2875
1776.15,38302,83.625,24.7375
1776.2001,38133,83.925,26.15
1776.2125,38569.125,83.7875,37.2625
1776.3,38589.875,84.2375,35.8375
1776.3125,38631,83.9125,21.85
1776.4,38034.125,83.7875,22.8375
1776.475,38570,83.325,22.0125
1776.5,38121.125,83.625,23.075
1776.5875,38138.5,83.9625,30.475
1776.6,39746.25,83.6125,28.825
1776.675,38334.625,83.45,28.825
1776.7001,38303.25,83.6125,29.9375
1776.7876,38368.875,82.8625,32.65
1776.8,38245,83.65,34.7375
1776.8251,38410,83.175,29.975
1776.9,38207.25,83.0125,29.9
1776.95,38297.5,83.3125,34.2875
1777,37835.5,82.9,36.575
1777.0375,38465.75,83.1625,39.9
1777.1,37964,83.2875,38.1125
1777.2001,38003.75,81.6375,38.8125
1777.2626,38172.625,81.6125,45.325
1777.3,38006.125,82.725,47.15
1777.4,38258.125,82.7125,49.7125
1777.4125,38333.125,82.4,39.2625
1777.5,38310.75,82.1,40.2
1777.65,37049.25,73.2875,10.3
1777.9875,37743.25,82.1,43
1778,37667,82.5375,42.025
1778.0125,39371.625,82.55,33.2375
1778.1,38629.625,82.2375,32.775
1778.15,37625.5,82.7,32.625
1778.2001,37840.5,83.0125,32.05
1778.2251,38413.375,82.55,31.375
1778.3,38148.625,82.9875,32.1875
1778.3625,37755,83.15,30.9625
1778.4,37994.25,82.4125,32.525
1778.4125,38270.5,82.5375,24.6375
1778.5,37939.25,83.1625,25.8875
1778.5875,38713.125,82.5375,40.2
1778.6,38421.375,82.875,40.0125
1778.625,38539.25,82.85,31.2625
1778.7001,38346.5,83.0125,32
1778.7876,38023.875,83.1625,29.2375
1778.8,38358.625,82.8375,30.7
1778.8251,38436,83.0125,23.925
1778.9,37933.75,83,25.05
1778.9875,38565.125,82.2625,32.6125
1779,38085.375,82.975,32.2625
1779.075,37871.25,82.7125,31.7375
1779.1,38050.75,82.4,32.0375
1779.175,38104.625,82.25,41.4875
1779.2001,38275,82.4,41.7
1779.3,38145.75,82.85,31.525
1779.3625,38624.875,83.0375,42.9875
1779.4,38692.875,81.95,45.8625
1779.5,38566.875,82.525,29.3
1779.5375,39302.75,82.725,37.4125
1779.6,39207.25,82.875,37
1779.7001,38770.5,82.7,37.875
1779.775,39329.75,82.4125,31.925
1779.8,39655.25,82.4125,32.2625
